Distance_(microns)	DAPI	XIST
0	358	203
0.2082	318.089	343.486
0.4164	315.486	450.062
0.6246	302.983	485.762
0.8327	214.613	473.387
1.0409	230.296	510.605
1.2491	292.057	422.992
1.4573	338.187	450.468
1.6655	340.191	601.765
1.8737	283.213	495.748
2.0818	326.51	477.85
2.29	406.345	483.954
2.4982	445.523	473.495
2.7064	385.095	452.099
2.9146	317.789	486.009
3.1228	312.387	432.834
3.331	307.942	455.632
3.5391	307.515	433.497
3.7473	315.429	450.258
3.9555	338.909	467.523
4.1637	407.507	464.677
4.3719	354.439	417.209
4.5801	450.443	464.439
4.7882	971.439	497.505
4.9964	1215.483	435.929
5.2046	1282.963	437.868
5.4128	1411.286	426.825
5.621	1486.366	442.662
5.8292	1656.008	548.422
6.0374	1815.94	672.995
6.2455	1752.75	876.182
6.4537	1915.045	1368.486
6.6619	1876.184	2092.83
6.8701	2030.165	2243.535
7.0783	1831.646	1931.469
7.2865	1353.869	1394.319
7.4946	1028.151	856.393
7.7028	1021.124	644.061
7.911	1016.216	551.76
8.1192	929.106	499.766
8.3274	957.438	497.42
8.5356	779.989	439.36
8.7438	902.701	495.713
8.9519	964.46	532.905
9.1601	1041.049	516.611
9.3683	934.103	516.528
9.5765	923.642	496.071
9.7847	1019.25	523.5
9.9929	1030.109	539.162
10.201	1061.052	511.067
10.4092	1119.472	483.507
10.6174	1464.529	471.586
10.8256	1416.131	519.761
11.0338	1324.101	602.052
11.242	1166.369	472.315
11.4502	1481.976	509.704
11.6583	1449.733	511.452
11.8665	1290.839	540.101
12.0747	1403.456	515.388
12.2829	1249.791	515.232
12.4911	1296.424	542.691
12.6993	1332.565	574.157
12.9074	1598.555	569.885
13.1156	1514.417	552.905
13.3238	1396.429	458.194
13.532	1473.161	479.003
13.7402	1534.017	542.445
13.9484	1648.625	680.2
14.1565	1511.63	549.953
14.3647	1664.63	540.996
14.5729	1469.766	492.011
14.7811	1454.791	477.242
14.9893	1469.989	489.406
15.1975	1593.661	467.514
15.4057	1609.699	486.74
15.6138	1588.573	472.971
15.822	1498.739	512.093
16.0302	1272.749	641.57
16.2384	1143.747	570.179
16.4466	1090.53	588.475
16.6548	1031.891	590.065
16.8629	1516.864	551.961
17.0711	1098.382	532.641
17.2793	1036.711	528.775
17.4875	1168.895	501.733
17.6957	1250.025	520.329
17.9039	1184.552	519.54
18.1121	1308.314	498.534
18.3202	1265.271	487.632
18.5284	1476.916	437.551
18.7366	1501.507	459.457
18.9448	1384.661	467.423
19.153	1275.78	520.12
19.3612	1231.951	531.876
19.5693	1565	498
