Distance_(microns)	DAPI	XIST
0	558	219
0.2082	478	213.632
0.4164	633.147	208.412
0.6246	546.441	236.662
0.8327	659.588	187.647
1.0409	437	227.029
1.2491	528.882	228.441
1.4573	453.485	201.5
1.6655	460.176	186.471
1.8737	552.074	186.544
2.0818	522.206	222.941
2.29	557.662	205.206
2.4982	812.412	272.176
2.7064	622.926	376.676
2.9146	495.412	727.824
3.1228	509.162	1315.309
3.331	559	1277.823
3.5391	513.75	537.25
3.7473	425.588	307.324
3.9555	516.882	424.588
4.1637	505.588	747.412
4.3719	496.338	1514.544
4.5801	588.971	2073.677
4.7882	661.912	2222.015
4.9964	934.882	2234.882
5.2046	820.559	1475.353
5.4128	562.147	676.735
5.621	467.015	252.824
5.8292	405.176	201
6.0374	332.779	213.235
6.2455	411.794	195.235
6.4537	549.176	205.221
6.6619	588.706	185.118
6.8701	489.809	199.868
7.0783	503	184.5
7.2865	588.75	224.382
7.4946	506.588	217
7.7028	591.191	205.103
7.911	614.294	217.147
8.1192	649.397	250.662
8.3274	626.765	213.059
8.5356	651.912	239.882
8.7438	561.088	161.471
8.9519	532.941	212.868
9.1601	656	239.706
9.3683	467.971	217.765
9.5765	482.588	178.294
9.7847	580.25	260.162
9.9929	523.882	201.235
10.201	521.544	208.176
10.4092	531.618	184.529
10.6174	501.5	228
10.8256	566.588	224
11.0338	439.029	237.676
11.242	518.353	235.676
11.4502	580.309	224.868
11.6583	557.882	216.588
11.8665	514.235	168.794
12.0747	480.088	245.676
12.2829	498.868	190.632
12.4911	624.294	188.176
12.6993	661.706	202.103
12.9074	520.647	205.382
13.1156	623.118	220.5
13.3238	567.529	231
13.532	691.706	199.559
13.7402	543.647	166.294
13.9484	563.132	180.353
14.1565	521	156
