Distance_(microns)	DAPI	XIST
0	484	134
0.2082	537.456	178.695
0.4164	516.266	143.696
0.6246	547.376	211.38
0.8327	660.915	161.195
1.0409	590.445	188.125
1.2491	488.481	214.777
1.4573	573.3	178.972
1.6655	541.26	186.7
1.8737	559.856	215.931
2.0818	659.875	200.312
2.29	786.918	205.734
2.4982	784.86	221.985
2.7064	705.273	232.977
2.9146	646.935	231.534
3.1228	638.586	259.031
3.331	568.36	290.08
3.5391	558.885	276.21
3.7473	599.545	262.874
3.9555	667.603	249.101
4.1637	616	235.75
4.3719	564.872	250.816
4.5801	602.232	240.921
4.7882	565.51	225.009
4.9964	593.36	214.78
5.2046	553.789	235.211
5.4128	570.005	289.744
5.621	594.77	290.991
5.8292	615.95	309.395
6.0374	532.598	268.664
6.2455	448.031	262.25
6.4537	471.292	267.526
6.6619	563.96	262.8
6.8701	425.209	280.93
7.0783	453.71	268.709
7.2865	532.57	247.609
7.4946	552.595	281.74
7.7028	461.606	226.307
7.911	570.836	236.072
8.1192	635.162	196.288
8.3274	633	291
8.5356	635.286	289.175
8.7438	649.732	224.115
8.9519	666.588	238.444
9.1601	534.57	239.905
9.3683	382.539	211.797
9.5765	374.354	229.551
9.7847	447.248	223.737
9.9929	614.72	189.88
10.201	647.822	192.085
10.4092	543.125	234.656
10.6174	413.582	182.009
10.8256	500.035	160.875
11.0338	601.861	167.169
11.242	550.16	203.744
11.4502	524.008	207.492
11.6583	578.2	214.28
11.8665	577.565	198.475
12.0747	524.175	187.409
12.2829	481.001	212.966
12.4911	516.375	239
12.6993	478.522	224.843
12.9074	427.23	224.201
13.1156	527.912	305.741
13.3238	640.28	468.52
13.532	664.5	821.93
13.7402	723.438	1298.204
13.9484	766.657	1306.862
14.1565	916.705	833.295
14.3647	805.85	483.321
14.5729	792.375	476.969
14.7811	733.44	294.888
14.9893	486.56	377.56
15.1975	427.441	678.912
15.4057	344.724	506.105
15.6138	288.828	285.156
15.822	235.115	196.625
16.0302	218.016	211.58
16.2384	296.734	275.81
16.4466	166.802	171.816
16.6548	161	144
