Distance_(microns)	DAPI	XIST
0	310	401
0.2082	321.397	455.941
0.4164	393.791	519.969
0.6246	338.825	533.669
0.8327	329.251	535.037
1.0409	296.352	486.359
1.2491	357.18	525.049
1.4573	313.619	555.53
1.6655	436.019	493.261
1.8737	465.138	505.424
2.0818	437.745	495.284
2.29	385.966	447.596
2.4982	375.929	449.793
2.7064	364.437	525.262
2.9146	589.386	596.805
3.1228	865.245	591.485
3.331	1123.548	511.213
3.5391	1087.868	433.126
3.7473	1029.666	470.484
3.9555	1160.297	518.502
4.1637	1143.931	565.63
4.3719	1073.093	534.415
4.5801	931.821	580.948
4.7882	859.154	577.618
4.9964	952.384	586.759
5.2046	1019.537	605.946
5.4128	1047.366	481.86
5.621	1249.631	479.139
5.8292	1006.01	549.299
6.0374	1010.788	550.472
6.2455	1070.75	640.701
6.4537	1166.273	800.212
6.6619	1282.437	1160.929
6.8701	1310.257	2043.902
7.0783	1535.061	2856.283
7.2865	2044.687	3865.917
7.4946	1860.833	3864.07
7.7028	1699.844	2752.251
7.911	1596.227	1702.845
8.1192	1428.792	980.237
8.3274	1364.581	655.393
8.5356	1271.111	604.397
8.7438	1372.831	610.111
8.9519	1343.417	520.463
9.1601	1207.41	533.006
9.3683	1053.486	481.384
9.5765	940.386	508.772
9.7847	963.312	531.448
9.9929	846.883	510.606
10.201	865.08	521.348
10.4092	756.864	493.493
10.6174	767.587	506.23
10.8256	818.464	500.236
11.0338	756.141	544.839
11.242	759.724	578.738
11.4502	919.703	567.742
11.6583	835.933	581.251
11.8665	915.902	647.028
12.0747	1093.081	580.164
12.2829	1193.242	553.568
12.4911	1268.113	544.375
12.6993	1247.279	627.165
12.9074	1118.283	592.476
13.1156	1007.462	598.319
13.3238	1188.511	578.87
13.532	1197.662	553.133
13.7402	1196.088	527.836
13.9484	1128.926	566.172
14.1565	1157.425	523.928
14.3647	1137.632	488.541
14.5729	1162.943	443.623
14.7811	1046.241	413.954
14.9893	1118.986	429.77
15.1975	1101.921	408.165
15.4057	1134.823	481.717
15.6138	1074.015	604.579
15.822	1073.923	558.327
16.0302	1099.517	521.176
16.2384	1120.05	508.448
16.4466	1230.405	550.541
16.6548	1259.328	540.703
16.8629	1304.603	565.102
17.0711	1305.729	493.06
17.2793	1008.924	492.197
17.4875	934.463	502.798
17.6957	835.294	494.795
17.9039	635.433	489.012
18.1121	447.396	506.108
18.3202	365.758	542.704
18.5284	463	545
