Distance_(microns)	DAPI	XIST
0	339	327
0.1524	480.546	383.24
0.3048	521.275	370.244
0.4572	414.273	381.03
0.6096	551.867	324.249
0.762	650.999	362.322
0.9144	938.713	385.427
1.0668	733.763	389.16
1.2192	790.763	454.471
1.3716	890.007	537.003
1.524	1023.439	824.419
1.6764	1159.896	1159.464
1.8289	1315.721	1322.422
1.9813	1299.612	1673.204
2.1337	1466.284	1646.314
2.2861	1626.98	1493.702
2.4385	1375.8	1444.431
2.5909	1482.238	1491.446
2.7433	1567.425	1756.346
2.8957	1647.771	2006.614
3.0481	1685.76	2026.446
3.2005	1660.935	1895.959
3.3529	1854.005	1866.567
3.5053	1864.464	1260.142
3.6577	1791.97	970.87
3.8101	1627.086	809.095
3.9625	1618.143	580.673
4.1149	1484.423	448.567
4.2673	1328.266	382
4.4197	1398.94	376.089
4.5721	1442.875	376.101
4.7245	1494.892	412.514
4.8769	1488.872	447.408
5.0293	1312.615	390.663
5.1818	1269.204	421.04
5.3342	1270.349	419.124
5.4866	1253.703	508.682
5.639	1252.73	498.164
5.7914	1387.029	454.995
5.9438	1317.449	445.857
6.0962	1118.979	406.883
6.2486	1165.981	456.467
6.401	1228.568	490.917
6.5534	1206.892	498.861
6.7058	1190.667	434.587
6.8582	1390.848	457.667
7.0106	1381.754	441.094
7.163	1480.421	395.895
7.3154	1483.347	397.787
7.4678	1481.16	380.929
7.6202	1440.475	411.776
7.7726	1224.51	442.473
7.925	1229.429	407.653
8.0774	1118.002	403.795
8.2298	1195.835	453.168
8.3822	1078.272	467.28
8.5347	1157.473	501.45
8.6871	1179.446	493.62
8.8395	1213.572	488.917
8.9919	1228.09	448.847
9.1443	1111.222	445.967
9.2967	1112.818	432.96
9.4491	1132.721	442.944
9.6015	1102.538	514.976
9.7539	1231.441	585.618
9.9063	1359.51	527.163
10.0587	1185.043	536.045
10.2111	1349.286	493.759
10.3635	1351.31	497.242
10.5159	1568.631	419.512
10.6683	1355.231	429.053
10.8207	1336.019	441.728
10.9731	1413.642	455.413
11.1255	1331.873	426.555
11.2779	1312.236	470.289
11.4303	1390.56	505.963
11.5827	1577.654	504.548
11.7351	1323.917	498.935
11.8876	1281.571	460.592
12.04	1319.249	463.166
12.1924	1155.939	442.285
12.3448	905.641	393.987
12.4972	969.615	427.55
12.6496	907.147	450.321
12.802	991.278	496.675
12.9544	1028.823	543.506
13.1068	979.4	439.396
13.2592	902.125	440.803
13.4116	854.316	447.783
13.564	800.667	455.604
13.7164	723.358	452.455
13.8688	830	445
