Distance_(microns)	DAPI	XIST
0	244	641
0.2082	487.394	516.172
0.4164	658.981	434.439
0.6246	935.422	387.08
0.8327	979.992	404.163
1.0409	1211.454	460.551
1.2491	1176.134	456.493
1.4573	1142.471	479.854
1.6655	1086.834	511.429
1.8737	1137.562	460.121
2.0818	1201.285	479.529
2.29	1244.484	474.341
2.4982	1226.05	502.817
2.7064	1166.31	473.052
2.9146	1179.906	551.972
3.1228	1176.011	566.66
3.331	1087.482	473.285
3.5391	930.164	444.991
3.7473	1009.765	477.59
3.9555	893.25	519.25
4.1637	1098.654	503.751
4.3719	902.009	530.574
4.5801	863.924	582.927
4.7882	1070.659	557.35
4.9964	1346.906	559.773
5.2046	1445.744	535.052
5.4128	1602.082	541.425
5.621	1509.661	526.949
5.8292	1298.374	533.529
6.0374	1062.967	508.735
6.2455	1009.066	585.037
6.4537	966.578	530.179
6.6619	978.886	492.219
6.8701	961.957	494.753
7.0783	964.524	534.091
7.2865	978.296	553.111
7.4946	1007.011	565.781
7.7028	920.009	626.978
7.911	869	580
8.1192	882.377	544.995
8.3274	802.97	490.496
8.5356	858.893	546.482
8.7438	889.454	536.544
8.9519	924.154	464.638
9.1601	965.177	459.307
9.3683	987.094	484.393
9.5765	1005.989	473.028
9.7847	935.003	539.727
9.9929	1342.557	504.898
10.201	1303.891	497.308
10.4092	1382.432	475.269
10.6174	1353.798	606.079
10.8256	1241.853	835.712
11.0338	1214.031	1120.368
11.242	1467.402	1390.395
11.4502	1689.391	1472.564
11.6583	1785.945	2133.848
11.8665	1848.75	2386
12.0747	1563.458	2171.709
12.2829	1605.519	2686.902
12.4911	1515.094	2165.609
12.6993	1735.331	1330.276
12.9074	1434.342	1029.205
13.1156	1220.181	687.598
13.3238	1108.618	546.85
13.532	747.754	497.289
13.7402	582.569	509.614
13.9484	425.819	556.087
14.1565	363.762	507.861
14.3647	297.685	590.662
14.5729	237.453	575.102
14.7811	229.303	538.337
14.9893	244.244	491.097
15.1975	238.975	418.648
15.4057	270.672	367.003
15.6138	221.033	384.001
15.822	166	413
