Distance_(microns)	DAPI	XIST
0	265	322
0.2082	246.34	313.974
0.4164	227.522	364.313
0.6246	319.897	331.931
0.8327	213.074	365.929
1.0409	259.755	412.235
1.2491	310.363	475.026
1.4573	395.777	502.612
1.6655	572.821	505.615
1.8737	912.36	522.156
2.0818	1439.633	428.717
2.29	1526.939	466.633
2.4982	1153.845	411.885
2.7064	1238.852	460.574
2.9146	1310.967	498.835
3.1228	1230.495	466.602
3.331	1304.045	464.147
3.5391	1311.146	462.982
3.7473	1197.643	486.82
3.9555	1320.149	538.495
4.1637	1504.629	559.151
4.3719	1645.496	555.165
4.5801	1657.306	539.776
4.7882	1603.114	487.006
4.9964	1509.885	577.141
5.2046	1269.086	544.991
5.4128	1306.115	588.042
5.621	1476.296	571.305
5.8292	1453.893	531.422
6.0374	1333.519	547.403
6.2455	1147.407	504.077
6.4537	1013.348	537.021
6.6619	1125.648	536.204
6.8701	1110.327	487.592
7.0783	1156.686	470.393
7.2865	1267.165	524.264
7.4946	1235.748	569.921
7.7028	1243.471	573.248
7.911	1005.991	495.702
8.1192	903.027	506.743
8.3274	1159.089	523.603
8.5356	1388.566	511.982
8.7438	1214.901	615.893
8.9519	1085.83	669.058
9.1601	1071.796	721.143
9.3683	1303.794	1184.684
9.5765	1810.595	1830.331
9.7847	2090.565	1903.962
9.9929	1950.457	1568.116
10.201	1968.57	1560.38
10.4092	2278.729	2134.665
10.6174	2161.736	3632.59
10.8256	2007.254	3413.451
11.0338	1895.058	3908.446
11.242	1799.263	3549.927
11.4502	1995.531	2329.286
11.6583	1757.587	1361.901
11.8665	1468.057	862.028
12.0747	1344.885	603.195
12.2829	1305.259	496.81
12.4911	1402.889	470.149
12.6993	1378.166	479.722
12.9074	1351.692	556.613
13.1156	1386.223	617.215
13.3238	1318.53	672.223
13.532	1209.183	481.001
13.7402	1270.469	396.204
13.9484	1178.634	407.428
14.1565	1230.145	441.089
14.3647	1057.81	449.276
14.5729	1047.422	488.901
14.7811	901.852	507.352
14.9893	820.753	535.206
15.1975	807.906	544.91
15.4057	789.877	482.266
15.6138	648.941	490.049
15.822	867.205	464.115
16.0302	807	471
