Distance_(microns)	DAPI	XIST
0	1096	201
0.1524	1201.424	261.199
0.3048	1194.518	275.675
0.4572	1298.778	334.484
0.6096	1184.391	282.502
0.762	1196.869	296.669
0.9144	1102.075	296.878
1.0668	1042.727	286.861
1.2192	1130.925	328.944
1.3716	1206.272	334.094
1.524	1166.766	339.045
1.6764	1149.526	319.26
1.8289	1210.006	320.469
1.9813	1124.786	334.542
2.1337	1100.982	335.773
2.2861	1115.198	338.66
2.4385	1054.767	343.563
2.5909	996.275	333.731
2.7433	949.63	380.214
2.8957	1020.335	421.282
3.0481	1159.196	389.392
3.2005	1177.503	353.949
3.3529	1419.798	330.103
3.5053	1143.155	387.6
3.6577	1162.543	375.056
3.8101	1219.595	387.028
3.9625	1239.156	353.598
4.1149	1256.918	316.658
4.2673	1131.445	380.321
4.4197	953.646	319.014
4.5721	1111.585	371.588
4.7245	859.955	351.421
4.8769	853.789	389.317
5.0293	837.58	372.503
5.1818	935.796	333.683
5.3342	954.699	345.31
5.4866	881.584	338.662
5.639	870.699	373.571
5.7914	945.625	382.986
5.9438	981.272	330.211
6.0962	1053.999	285.049
6.2486	1126.082	316.03
6.401	1214.215	350.152
6.5534	1265.548	387.905
6.7058	1255.452	418.973
6.8582	1284.677	398.703
7.0106	1274.134	386.598
7.163	1332.788	355.817
7.3154	1263.554	367.037
7.4678	1400.964	376.409
7.6202	1306.617	389.785
7.7726	1269.833	360.838
7.925	1381.54	384.915
8.0774	1495.339	369.347
8.2298	1559.458	378.525
8.3822	1792.264	398.528
8.5347	1648.327	550.314
8.6871	1685.247	755.773
8.8395	1524.79	766.437
8.9919	1424.653	841.383
9.1443	1547.345	716.434
9.2967	1485.59	582.317
9.4491	1362.285	637.511
9.6015	1513.193	737.446
9.7539	1432.733	932.529
9.9063	1468.955	1056.601
10.0587	1582.151	985.016
10.2111	1685.254	928.379
10.3635	1657.694	964.01
10.5159	1570.348	1003.033
10.6683	1475.621	1139.879
10.8207	1524.097	1013.323
10.9731	1392.577	715.753
11.1255	1319.313	561.552
11.2779	1221.447	525.041
11.4303	1213.412	535.702
11.5827	1078.727	432.355
11.7351	1112.771	396.573
11.8876	1240.228	413.375
12.04	1171.155	396.717
12.1924	1195.938	383.482
12.3448	1435.101	392.811
12.4972	1446.46	362.561
12.6496	1529.709	440.669
12.802	1443.06	412.558
12.9544	1464.352	389.321
13.1068	1472.475	399.633
13.2592	1355.046	364.518
13.4116	1323.508	402.671
13.564	1296.178	368.963
13.7164	1371.452	360.426
13.8688	1326.553	350.139
14.0212	1277.774	381.556
14.1736	1289.672	411.966
14.326	1257.074	398.702
14.4784	1275.864	338.881
14.6308	1305.875	339.469
14.7832	1351.554	353.962
14.9356	1402.511	418.894
15.088	1163.698	388.03
15.2404	936.233	317.821
15.3929	832.889	292.874
15.5453	707.686	283.413
15.6977	559.964	329.288
15.8501	621.659	379.604
16.0025	606.762	351.903
16.1549	658.223	327.457
16.3073	789.324	341.337
16.4597	663.135	335.57
16.6121	515	376
