Distance_(microns)	DAPI	XIST
0	903	123
0.2082	851.533	178.32
0.4164	840.453	141.52
0.6246	698.04	190.96
0.8327	732.24	245.56
1.0409	665	230.267
1.2491	644.96	265.36
1.4573	795.547	270.16
1.6655	702.867	252.853
1.8737	566.76	209.84
2.0818	578.133	243.533
2.29	588.507	277.387
2.4982	670.28	261.24
2.7064	655.267	277.467
2.9146	594.453	211.76
3.1228	810.2	218
3.331	755	250.973
3.5391	731.52	198.093
3.7473	1022.76	222.92
3.9555	728.587	237.587
4.1637	789.933	184.467
4.3719	981.16	229.16
4.5801	757.787	224.347
4.7882	685.613	243.133
4.9964	886.44	210.2
5.2046	855.667	230.667
5.4128	741.84	245.307
5.621	912.36	241.72
5.8292	800.32	231.96
6.0374	752.253	222.133
6.2455	711.6	246
6.4537	689.253	227.08
6.6619	800.907	288.84
6.8701	811.48	290.2
7.0783	697.707	234.013
7.2865	657.133	275.933
7.4946	802.72	213.56
7.7028	685.213	184.8
7.911	751.467	211.88
8.1192	750.96	170.48
8.3274	749.933	210.467
8.5356	737.027	274.973
8.7438	734.4	237.76
8.9519	842.093	220.067
9.1601	726.493	182.853
9.3683	864.6	245.4
9.5765	980.053	231.387
9.7847	863.813	239.307
9.9929	933.84	174.84
10.201	939.147	221.72
10.4092	1060	194.667
10.6174	1090.64	220.76
10.8256	1019.36	259.093
11.0338	834.027	390.28
11.242	913.92	765.96
11.4502	871.2	866.933
11.6583	826.133	877.427
11.8665	765.92	1399.68
12.0747	796.72	1286.707
12.2829	793.067	978.893
12.4911	613.4	607.4
12.6993	915.76	622.773
12.9074	888.467	1709.32
13.1156	848.44	2781.12
13.3238	853.507	2187.587
13.532	903.8	2013.4
13.7402	858.36	2213.92
13.9484	1000.973	2177.067
14.1565	964.707	2267.147
14.3647	795.72	2083.76
14.5729	870.8	1471.267
14.7811	865.307	602.347
14.9893	841.52	683.72
15.1975	567.107	390.427
15.4057	392.867	226.48
15.6138	297	258
