Distance_(microns)	DAPI	XIST
0	273	173
0.2082	169.428	193.743
0.4164	205.531	229.135
0.6246	316.655	234.938
0.8327	434.312	204.448
1.0409	359.809	166.929
1.2491	358.736	165.59
1.4573	416.091	198.169
1.6655	395.905	248.458
1.8737	357.537	518.543
2.0818	562.252	1306.237
2.29	658.47	2161.96
2.4982	600.476	1531.845
2.7064	551.96	1014.778
2.9146	630.714	720.178
3.1228	610.552	835.012
3.331	602.09	868.55
3.5391	458.027	891.019
3.7473	426.277	449.018
3.9555	442.858	281.469
4.1637	524.392	252.368
4.3719	449.899	257.961
4.5801	491.364	268.141
4.7882	662.863	208.884
4.9964	601.273	197.969
5.2046	644.453	200.963
5.4128	581.935	238.511
5.621	649.201	234.756
5.8292	572.772	227.401
6.0374	562.759	228.18
6.2455	556.208	236.045
6.4537	452.431	287.89
6.6619	394.583	265.464
6.8701	393.347	280.979
7.0783	383.801	291.448
7.2865	421.249	252.584
7.4946	413.545	274.709
7.7028	392.74	259.972
7.911	517.722	253.663
8.1192	633.086	257.32
8.3274	475.934	253.522
8.5356	548.917	213.963
8.7438	545.301	242.428
8.9519	429.153	236.875
9.1601	456.094	217.512
9.3683	471.65	246.778
9.5765	393.89	227.279
9.7847	472.777	257.94
9.9929	520.724	245.332
10.201	494.95	212.538
10.4092	512.214	204.529
10.6174	440.566	240.563
10.8256	440.777	236.886
11.0338	602.053	235.897
11.242	539.614	242.695
11.4502	500.507	254.541
11.6583	544.228	192.755
11.8665	554.016	258.943
12.0747	532.153	235.967
12.2829	466.607	197.285
12.4911	431.67	264.692
12.6993	399.656	261.917
12.9074	402.172	212.672
13.1156	464.021	238.946
13.3238	467.852	211.979
13.532	621.895	176.933
13.7402	546.039	190.297
13.9484	458.741	189.494
14.1565	413.106	200.937
14.3647	476.51	192.52
14.5729	520.881	186.666
14.7811	453.27	207.678
14.9893	436.095	234.148
15.1975	525.535	291.654
15.4057	399.869	194.34
15.6138	383.314	169.774
15.822	360.223	196.751
16.0302	293.858	207.658
16.2384	231.598	202.56
16.4466	179	200
