Distance(µm)	H2AK119ub	Ser5 POLII
0	426	177.5
0.1733	711.272	290.932
0.3466	989.133	468.666
0.5198	1224.962	659.88
0.6931	1364.527	806.22
0.8664	1397.927	847.438
1.0397	1353.341	756.676
1.213	1271.87	625.285
1.3862	1164.91	526.708
1.5595	1004.548	556.637
1.7328	854.176	733.916
1.9061	779.459	889.847
2.0793	788.027	947.31
2.2526	798.165	870.219
2.4259	762.723	745.413
2.5992	732.426	675.506
2.7725	706.881	578.8
2.9457	648.301	506.598
3.119	620.496	452.696
3.2923	631.806	501.464
3.4656	617.784	636.668
3.6389	588.293	714.564
3.8121	583.612	672.571
3.9854	589.189	554.778
4.1587	562.813	468.167
4.332	505.185	466.333
4.5053	513.761	492.918
4.6785	582.721	524.807
4.8518	637.583	594.955
5.0251	647.686	550.718
5.1984	611.433	498.84
5.3717	579.926	498.405
5.5449	582.08	555.686
5.7182	635.25	637.597
5.8915	695.068	651.964
6.0648	743.452	596.723
6.238	765.332	481.767
6.4113	729.596	497.589
6.5846	676.755	574.499
6.7579	680.518	651.239
6.9312	676.731	741.149
7.1044	697.858	884.543
7.2777	772.831	1083.43
7.451	805.891	1057.106
7.6243	811.48	959.541
7.7976	756.098	1019.626
7.9708	646.651	1210.644
8.1441	586.078	1326.785
8.3174	591.139	1283.119
8.4907	635.364	1148.236
8.664	659.464	1120.678
8.8372	669.551	1107.606
9.0105	688.704	1067.397
9.1838	703.397	1081.663
9.3571	719.935	1061.224
9.5304	796.781	1050.75
9.7036	930.578	1083.446
9.8769	1061.307	1063.713
10.0502	1101.44	993.693
10.2235	1054.004	979.7
10.3967	984.504	996.913
10.57	947.242	927.323
10.7433	951.391	874.921
10.9166	973.746	840.227
11.0899	975.54	864.585
11.2631	946.849	909.956
11.4364	925.929	931.969
11.6097	954.19	882.443
11.783	1002.138	794.259
11.9563	1033.338	821.762
12.1295	1057.744	977.05
12.3028	1076.142	1079.257
12.4761	1121.896	1064.438
12.6494	1156.155	996.322
12.8227	1105.806	962.035
12.9959	994.411	874.517
13.1692	767.173	690.143
13.3425	438.5	471
