Distance_(microns)	DAPI	XIST
0	1567	267
0.2082	1803.874	292.12
0.4164	2011.937	260.958
0.6246	1899.969	283.792
0.8327	1714.234	287.377
1.0409	1897.345	276.758
1.2491	1733.67	262.598
1.4573	1558.873	264.484
1.6655	1704.008	234.685
1.8737	1816.687	265.429
2.0818	1730.884	327.335
2.29	1610.851	341.476
2.4982	1675.438	341.731
2.7064	1600.783	329.226
2.9146	1616.543	328.668
3.1228	1822.18	330.9
3.331	1856.576	339.556
3.5391	1838.075	351.225
3.7473	1708.693	371.338
3.9555	1571.667	398.667
4.1637	1565.18	339.493
4.3719	1484.003	337.928
4.5801	1318.281	400.552
4.7882	1413.444	426.221
4.9964	1830.355	373.363
5.2046	1925.077	291.12
5.4128	1855.894	305.755
5.621	2106.945	303.374
5.8292	1694.323	340.781
6.0374	1575.814	322.36
6.2455	1600.488	298.571
6.4537	1698.085	284.575
6.6619	1800.236	304.631
6.8701	1602.44	497.374
7.0783	1678.574	485.204
7.2865	1806.078	414.519
7.4946	1746.393	388.064
7.7028	1629.51	414.795
7.911	1599.667	511.667
8.1192	1632.346	870.546
8.3274	1688.656	1312.945
8.5356	1786.422	1497.277
8.7438	1948.673	1813.13
8.9519	2008.335	1862.389
9.1601	1839.555	1301.199
9.3683	1700.947	908.892
9.5765	1708.082	911.676
9.7847	1610.081	696.33
9.9929	1411.465	455.645
10.201	1583.221	363.306
10.4092	1822.712	285.228
10.6174	1625.767	284.421
10.8256	1135.287	258.235
11.0338	612.898	219.725
11.242	566.274	241.105
11.4502	413.472	240.097
11.6583	514.491	219.291
11.8665	553	204
