Distance_(microns)	DAPI	XIST
0	950	256
0.2082	957.588	326.665
0.4164	962.994	297.633
0.6246	1019.808	250.088
0.8327	971.26	295.916
1.0409	996.882	316.959
1.2491	988.226	257.806
1.4573	1094.509	259.63
1.6655	1166.094	300.398
1.8737	1035.227	248.222
2.0818	1072.361	274.385
2.29	1073.069	280.4
2.4982	1156.141	258.691
2.7064	1009	257.6
2.9146	1197.988	266.697
3.1228	1122.237	277.509
3.331	1028.088	312.614
3.5391	911.826	327.359
3.7473	875.794	336.781
3.9555	798.847	310.386
4.1637	776.757	324.018
4.3719	857.28	500.528
4.5801	858.317	716.492
4.7882	825.349	710.749
4.9964	882.58	634.146
5.2046	998.515	1096.888
5.4128	1489.4	2131.2
5.621	1321.223	2628.529
5.8292	1247.475	1945.89
6.0374	1099.905	902.957
6.2455	886.391	571.734
6.4537	873.893	377.476
6.6619	848.066	298.967
6.8701	831.11	286.622
7.0783	823.983	265.818
7.2865	1089.87	275.432
7.4946	1111.697	263.902
7.7028	1120.156	257.114
7.911	1178.8	290.471
8.1192	1112.2	311.4
8.3274	1204.917	316.219
8.5356	1169.329	313.028
8.7438	1123.224	370.13
8.9519	1059.8	641.361
9.1601	1030.413	967.74
9.3683	1225.994	1304.32
9.5765	1339.695	1513.064
9.7847	1360.102	1495.185
9.9929	1403.001	1925.552
10.201	1193.996	2318.559
10.4092	1110.751	1747.917
10.6174	1151.538	1017.46
10.8256	1152.4	424
11.0338	1210.921	311.692
11.242	1206.962	292.757
11.4502	1459.905	287.621
11.6583	1519.417	269.572
11.8665	1275.928	295.333
12.0747	1431.375	268.176
12.2829	1603.789	257.686
12.4911	1488.568	238.799
12.6993	1638.749	261.426
12.9074	1638.976	243.296
13.1156	1413.514	289.374
13.3238	1321.357	296.38
13.532	1123	309
