Distance_(microns)	DAPI	XIST
0	1157	306
0.2082	1118.014	291.232
0.4164	1178.261	293.611
0.6246	1066.375	291.288
0.8327	1027.333	289.444
1.0409	1120.194	285.104
1.2491	1199.95	334.3
1.4573	1405.113	326.351
1.6655	1337.822	308.711
1.8737	1378.412	269.675
2.0818	1548.333	250.417
2.29	1643.675	218.939
2.4982	1727.2	234
2.7064	1669.701	221.976
2.9146	1427.544	241.256
3.1228	1315.75	247.812
3.331	1220.511	204.978
3.5391	1141.032	223.644
3.7473	1180.85	269.55
3.9555	1206.392	273.147
4.1637	1182.222	279
4.3719	1174.975	306.038
4.5801	1187.244	264.261
4.7882	1169.196	266.783
4.9964	1123.4	348
5.2046	1125.618	826.694
5.4128	1111.683	1654.089
5.621	1152.812	1757.938
5.8292	1216.844	1411.156
6.0374	1133.725	967.965
6.2455	1249.5	720.75
6.4537	1218.972	456.69
6.6619	1329.489	324.289
6.8701	1200.863	274.5
7.0783	1259.65	261.972
7.2865	1259.472	282.972
7.4946	1451.8	297
7.7028	1272.993	283.017
7.911	1144.611	296.267
8.1192	1025.125	293.525
8.3274	1089.333	274.778
8.5356	1111.482	289.206
8.7438	1048.65	310.35
8.9519	925.362	268.882
9.1601	916.933	277.778
9.3683	994.688	260.188
9.5765	967.1	249.611
9.7847	927.99	244.938
9.9929	1035.2	249.4
10.201	998.626	284.019
10.4092	1011.361	269.889
10.6174	1125.287	272.212
10.8256	1151.644	279.867
11.0338	1097.637	334.635
11.242	941.15	379.8
11.4502	903.84	338.986
11.6583	943.778	383.067
11.8665	942.95	321.075
12.0747	1026.233	295.067
12.2829	970.985	300.922
12.4911	940	350
