Distance_(microns)	DAPI	XIST
0	2276	377
0.2082	1991.41	371.199
0.4164	1833.746	368.081
0.6246	1691.724	351.63
0.8327	1609.723	390.296
1.0409	1651.208	408.295
1.2491	1514.891	363.389
1.4573	1352.944	331.857
1.6655	1281.73	321.31
1.8737	1382.435	353.534
2.0818	1613.236	326.441
2.29	1429.163	350.446
2.4982	1507.927	365.722
2.7064	1423.946	315.037
2.9146	1496.461	364.369
3.1228	1612.443	345.15
3.331	1565.868	407.766
3.5391	1566.845	388.106
3.7473	1522.102	355.265
3.9555	1417.511	376.515
4.1637	1718.714	380.211
4.3719	2194.174	374.178
4.5801	2292.058	380.552
4.7882	2348.413	368.696
4.9964	2180.769	356.571
5.2046	2070.852	354.554
5.4128	2169.575	370.548
5.621	1888.101	350.398
5.8292	1614.938	367.716
6.0374	1754.847	397.727
6.2455	1694.542	379.99
6.4537	1559.523	343.443
6.6619	1709.141	331.883
6.8701	1926.432	324.674
7.0783	2006.843	318.403
7.2865	2063.702	343.868
7.4946	2060.686	372.867
7.7028	2065.663	359.678
7.911	2140.598	347.947
8.1192	1937.386	342.02
8.3274	2297.669	430.373
8.5356	2008.675	351.944
8.7438	1937.404	333.691
8.9519	1800.351	352.391
9.1601	1804.353	347.075
9.3683	1750.05	347.941
9.5765	1682.301	365.656
9.7847	1798.5	365.75
9.9929	1800.826	395.007
10.201	1745.288	386.725
10.4092	1740.77	375.317
10.6174	1972.089	335.416
10.8256	1894.813	380.832
11.0338	1579.206	337.137
11.242	1490.175	346.355
11.4502	1656.616	345.522
11.6583	1834.206	359.356
11.8665	1961.592	334.501
12.0747	1893.175	333.185
12.2829	1787.36	362.767
12.4911	1875.889	352.974
12.6993	1971.857	326.016
12.9074	2138.463	321.301
13.1156	1993.814	366.89
13.3238	1843.055	374.221
13.532	1969.036	371.264
13.7402	2048.142	347.87
13.9484	2508.302	327.612
14.1565	2374.721	346.398
14.3647	2474.048	316.149
14.5729	2575.819	322.107
14.7811	2707.669	335.913
14.9893	2645.498	377.327
15.1975	2794.701	502.05
15.4057	2821.674	555.293
15.6138	2699.222	661.149
15.822	2582.007	869.676
16.0302	2656.315	1269.102
16.2384	2414.703	1736.506
16.4466	2802.874	2152.722
16.6548	3208.493	1702.177
16.8629	3079.478	2052.759
17.0711	2884.987	2394.519
17.2793	2788.649	2191.074
17.4875	2865.583	2102.701
17.6957	2932.564	2180.522
17.9039	2961.034	1923.758
18.1121	2756.415	1610.377
18.3202	2739.249	1394.886
18.5284	2893.015	1307.461
18.7366	2888.611	1459.405
18.9448	2694.452	1317.681
19.153	2575.29	824.676
19.3612	2491.935	519.654
19.5693	2308	368
