Distance_(microns)	DAPI	XIST
0	444	265
0.2082	399.337	282.103
0.4164	386.144	319.119
0.6246	746.139	273.121
0.8327	1037.406	232.12
1.0409	1022.058	237.916
1.2491	1093.39	209.136
1.4573	1253.651	247.079
1.6655	1121.876	244.897
1.8737	1118.027	229.101
2.0818	1129.359	220.613
2.29	1166.148	253.363
2.4982	1064.719	283.531
2.7064	1333.476	250.533
2.9146	1241.365	254.908
3.1228	1217.331	241.191
3.331	1114.349	252.915
3.5391	1118.057	250.493
3.7473	1167.56	212.057
3.9555	1165.386	226.528
4.1637	1194.531	233.81
4.3719	1112.04	254.122
4.5801	1112.155	292.954
4.7882	1033.553	301.05
4.9964	1077.778	292.001
5.2046	1109.968	295.011
5.4128	947.875	277.777
5.621	914.5	267.025
5.8292	984.51	287.445
6.0374	928.781	334.652
6.2455	853.371	327.979
6.4537	984.192	292.01
6.6619	1000.4	270.209
6.8701	900.131	264.177
7.0783	1122.913	282.142
7.2865	1294.148	285.657
7.4946	1186.722	300.936
7.7028	1132.444	286.889
7.911	980.654	267.863
8.1192	1046.749	258.142
8.3274	1194.928	292.416
8.5356	1321.451	259.738
8.7438	1222.784	232.877
8.9519	1222.911	236.552
9.1601	1275.76	239.711
9.3683	1320.39	236.341
9.5765	1226.059	232.677
9.7847	1069.965	208.061
9.9929	1169.931	232.825
10.201	1566.758	225.572
10.4092	1364.386	246.908
10.6174	1135.773	265.297
10.8256	831.117	232.458
11.0338	849.937	234.597
11.242	832.028	266.933
11.4502	972.534	392.928
11.6583	1023.21	575.289
11.8665	1146.068	617.184
12.0747	1016.805	463.714
12.2829	1030.982	664.349
12.4911	1094.003	1100.512
12.6993	1425.372	1093.863
12.9074	1211.217	1217.458
13.1156	1323.244	1913.208
13.3238	1349.094	2301.82
13.532	1449.184	1541.701
13.7402	1167.795	921.948
13.9484	852.4	529.191
14.1565	761.752	349.383
14.3647	790.36	243.313
14.5729	762.508	217.897
14.7811	778.709	215.176
14.9893	763.069	186.935
15.1975	796.06	232.842
15.4057	753.111	234.778
15.6138	791.735	240.795
15.822	861.568	254.074
16.0302	740.355	260.892
16.2384	790.091	272.387
16.4466	780.1	263.548
16.6548	744.469	226.074
16.8629	722.026	243.838
17.0711	706.918	243.311
17.2793	777.06	210.481
17.4875	764.07	230.234
17.6957	782.676	185.881
17.9039	879.145	161.469
18.1121	872.961	170.732
18.3202	976.162	170.551
18.5284	1000.79	173.494
18.7366	750.696	177.361
18.9448	731.88	166.823
19.153	810.333	167.785
19.3612	817.635	182.782
19.5693	836.156	202.135
19.7775	854.628	184.771
19.9857	740.573	147.725
20.1939	447.647	145.065
20.4021	264.665	149.369
20.6103	224.544	131.341
20.8185	171.764	144.514
21.0266	128.883	123.708
21.2348	128.826	107.066
21.443	126.946	115.683
21.6512	112.714	123.872
21.8594	98.324	105.436
22.0676	109.83	128.486
22.2757	141.722	105.724
22.4839	89.946	97.877
22.6921	114.886	74.718
22.9003	80.191	60.278
23.1085	119	33
