Distance_(microns)	DAPI	XIST
0	1761	310
0.20818	1451.037	302.108
0.41637	1578.284	299.707
0.62455	1441.414	311.41
0.83274	1510.883	316.634
1.04092	1661.561	309.257
1.24911	1523.926	312.997
1.45729	1550.641	368.472
1.66548	1584.211	382.257
1.87366	1499.029	343.411
2.08185	1696.632	356.469
2.29003	1453.223	404.014
2.49821	1366.659	391.263
2.7064	1337.886	286.343
2.91458	1315.234	281.677
3.12277	1490.299	286.398
3.33095	1416.462	307.911
3.53914	1417.371	330.464
3.74732	1321.482	310.903
3.95551	1371.263	326.482
4.16369	1274.932	335.949
4.37188	1329.466	314.945
4.58006	1417.639	329.165
4.78824	1459.95	439.564
4.99643	1452.976	596.034
5.20461	1498.207	1378.821
5.4128	1653.365	2188.733
5.62098	1624.536	2565.661
5.82917	1531.151	2343.328
6.03735	1273.198	1550.34
6.24554	1162.645	1231.393
6.45372	1256.309	687.592
6.66191	1383.724	462.876
6.87009	1379.989	425.142
7.07827	1391.634	379.098
7.28646	1456.646	375.668
7.49464	1372.651	369.197
7.70283	1265.427	387.084
7.91101	1227.236	413.46
8.1192	1284.593	350.148
8.32738	1250.846	339.897
8.53557	1135.842	366.599
8.74375	1024.755	318.256
8.95194	945	337
