Distance_(microns)	DAPI	XIST
0	1533	304
0.20818	1464.349	283.842
0.41637	1477.155	338.196
0.62455	1323.632	316.796
0.83274	1192.879	350.165
1.04092	1275.188	372.64
1.24911	1369.978	389.218
1.45729	1317.755	337.837
1.66548	1398.222	343.656
1.87366	1446.971	324.276
2.08185	1478.809	357.671
2.29003	1577.856	426.716
2.49821	1569.249	346.795
2.7064	1318.629	347.132
2.91458	1347.633	349.408
3.12277	1232.714	367.22
3.33095	1156.668	425.335
3.53914	1105.329	538.793
3.74732	1252.149	734.035
3.95551	1526.371	877.556
4.16369	1811.772	1095.189
4.37188	1729.245	1463.122
4.58006	1787.948	1743.931
4.78824	1763.594	1527.014
4.99643	1535.562	1149.628
5.20461	1525.725	636.424
5.4128	1439.032	435.65
5.62098	1387.938	377.646
5.82917	1349.918	380.571
6.03735	1277.485	359.541
6.24554	1156.423	401.426
6.45372	1233.743	371.682
6.66191	1202.782	363.378
6.87009	1322.358	362.222
7.07827	1472.954	386.673
7.28646	1525.469	369.735
7.49464	1515.403	353.078
7.70283	1370.948	368.914
7.91101	1259.285	359.264
8.1192	1210.449	334.946
8.32738	1180.497	318.277
8.53557	1332.923	342.686
8.74375	1268.245	345.571
8.95194	1182.419	369.72
9.16012	1257.584	387.591
9.3683	1280.109	379.465
9.57649	1186.312	340.659
9.78467	1153.943	331.187
9.99286	1208.747	302.153
10.20104	1315	339
