Distance_(microns)	DAPI	XIST
0	1456	363
0.20818	1683.69	423.19
0.41637	1585.571	381.619
0.62455	1399.071	398.857
0.83274	1937.714	351.524
1.04092	1672.31	352.833
1.24911	1478.571	375.143
1.45729	1567.5	365.333
1.66548	1525.714	365.619
1.87366	1498.071	361.286
2.08185	1482.524	419.857
2.29003	1620.524	347.429
2.49821	1625	403.429
2.7064	1719.738	339.071
2.91458	1733.667	383.333
3.12277	1770.929	375.714
3.33095	1745.714	342.333
3.53914	1911.786	344.357
3.74732	2089.714	302
3.95551	2068.262	314.119
4.16369	2001.143	376.048
4.37188	1818.5	390
4.58006	1553.381	415.286
4.78824	1934.143	565.357
4.99643	2185.857	874.857
5.20461	2057.238	1146.405
5.4128	1751.619	1420.143
5.62098	1553.643	926.071
5.82917	1601	598.667
6.03735	1925.333	463.071
6.24554	1518	352.429
6.45372	1554.667	392.905
6.66191	944.667	319.762
6.87009	886.214	333.929
7.07827	661.714	333.333
7.28646	837.833	364.667
7.49464	708.286	364.286
7.70283	752.5	364.095
7.91101	681.429	330.571
8.1192	604.429	315.786
8.32738	693.333	345.286
8.53557	772.214	364.69
8.74375	794	332
