Distance_(microns)	DAPI	XIST
0	1401	602
0.2082	1286.5	655.591
0.4164	1441.576	675.273
0.6246	1571.682	695.455
0.8327	1729.273	667.636
1.0409	2357.258	664.894
1.2491	2474.091	836.182
1.4573	2426.394	851.212
1.6655	2614.939	1183.333
1.8737	2965.227	1256.182
2.0818	3199.485	1457.545
2.29	3057.833	1582.333
2.4982	3054.909	1701.727
2.7064	2819.712	1466.53
2.9146	2399.606	1066.394
3.1228	2145.773	734.909
3.331	2111.182	601.515
3.5391	2322.348	539.242
3.7473	2404.182	462.455
3.9555	2340.621	450.97
4.1637	2341.182	409.848
4.3719	2387.227	408.591
4.5801	2457.667	425.667
4.7882	2071.212	472.348
4.9964	2129.909	423.182
5.2046	2130.348	405.303
5.4128	1886.788	444.152
5.621	1996.455	431.364
5.8292	2123.424	448.879
6.0374	2201.212	480.758
6.2455	2155	424.818
6.4537	2345.712	461.106
6.6619	2112	496.364
6.8701	2158	503.5
7.0783	2304.545	407.152
7.2865	2522.121	388.03
7.4946	2471.273	377.364
7.7028	2638.424	401.424
7.911	2782.788	381.121
8.1192	2844.591	374
8.3274	2887.758	362.848
8.5356	2838.924	391.606
8.7438	2726.273	372.909
8.9519	2410.061	378.606
9.1601	2438.667	418.333
9.3683	2617.455	373.818
9.5765	2587.576	367.394
9.7847	2686.773	329.682
9.9929	3017.364	306.455
10.201	2242.591	317.97
10.4092	2402.545	338.879
10.6174	2479.273	316.864
10.8256	2218.424	302.273
11.0338	1670.864	312.576
11.242	1681.727	278.091
11.4502	1000	315.167
11.6583	905.97	376.182
11.8665	864.5	368.909
12.0747	864.545	344.03
12.2829	919.924	337.591
12.4911	898.818	384.727
12.6993	905.333	409.152
12.9074	1326.455	388.788
13.1156	1510	423.136
13.3238	1714.061	462.424
13.532	1945.651	423.424
13.7402	2132	430
