Distance_(microns)	DAPI	XIST
0	876	198
0.20818	909.183	254.998
0.41637	1037.241	250.108
0.62455	1273.452	263.958
0.83274	1113.616	283.324
1.04092	1053.438	294.913
1.24911	1010.095	337.955
1.45729	1111.652	357.405
1.66548	1254.866	396.863
1.87366	1301.774	352.322
2.08185	1603.186	308.246
2.29003	1628.872	321.937
2.49821	1642.168	363.858
2.7064	1550.815	385.003
2.91458	1567.685	402.573
3.12277	1462.568	371.102
3.33095	1554.826	359.039
3.53914	1631.765	381.755
3.74732	1574.941	341.529
3.95551	1586.223	351.075
4.16369	1651.258	372.197
4.37188	1669.707	361.309
4.58006	1631.916	370.969
4.78824	1710.295	353.532
4.99643	1919.456	356.516
5.20461	1911.53	344.662
5.4128	1833.164	352.449
5.62098	1810.547	385.185
5.82917	2080.526	399.652
6.03735	1860.544	344.741
6.24554	1791.951	350.409
6.45372	1766.864	379.802
6.66191	1610.083	435.397
6.87009	1584.805	488.359
7.07827	1610.553	726.549
7.28646	1832.872	1271.941
7.49464	1934.039	1777.129
7.70283	1904.089	2134.296
7.91101	2023.505	2864.945
8.1192	1915.883	2284.348
8.32738	1778.616	1588.131
8.53557	1829.955	888.661
8.74375	1921.077	439.658
8.95194	2042	355
