Distance_(microns)	DAPI	XIST
0	983	333
0.2082	1068.688	321.231
0.4164	1072.164	243.651
0.6246	1175.392	239.125
0.8327	1117.649	242.761
1.0409	1210.452	284.514
1.2491	1308.236	252.4
1.4573	1274.082	265.054
1.6655	1084.575	297.865
1.8737	1161.76	276.863
2.0818	1241.187	447.219
2.29	1434.512	502.338
2.4982	1408.068	857.802
2.7064	1549.126	1865.845
2.9146	1656.245	2582.096
3.1228	1692.62	2102.97
3.331	1823.103	1152.722
3.5391	1498.195	692.936
3.7473	1417.088	408.008
3.9555	1065.121	336.58
4.1637	1133.02	283.428
4.3719	1290.926	278.532
4.5801	1474.992	281.306
4.7882	1303.554	360.653
4.9964	1295.412	331.219
5.2046	1424.969	281.141
5.4128	1796.747	281.856
5.621	1519.966	274.323
5.8292	1503.924	284.667
6.0374	1392.709	317.926
6.2455	1360.088	292.712
6.4537	1262.764	286.869
6.6619	1156.648	305.974
6.8701	1104.445	304.367
7.0783	1136.456	303.6
7.2865	1174.373	298.805
7.4946	1054.442	285.805
7.7028	1295.609	284.793
7.911	1323.338	269.745
8.1192	1329.279	310.128
8.3274	1195.566	334.58
8.5356	1313.49	338.697
8.7438	1443.505	333.154
8.9519	1341.467	279.456
9.1601	1647.382	311.743
9.3683	1562.467	317.183
9.5765	1425.611	292.54
9.7847	1336.004	286.156
9.9929	1454.594	298.463
10.201	1382.179	304.406
10.4092	1418.918	280.71
10.6174	1291.826	298.131
10.8256	1274.737	244.112
11.0338	1191.168	259.055
11.242	1152.505	271.924
11.4502	1282.472	250.428
11.6583	1293.324	240.756
11.8665	1318.596	252.425
12.0747	1399.228	277.444
12.2829	1212.844	268.091
12.4911	1288.01	235.569
12.6993	1077	244
